Region,Country,City,Month,Day,Year,AvgTemp (C)
Asia,India,Delhi,9,24,1996,30.33
Asia,India,Delhi,9,25,1996,29.78
Asia,India,Delhi,9,26,1996,29.28
Asia,India,Delhi,9,27,1996,29.06
Asia,India,Delhi,9,28,1996,29.28
Asia,India,Delhi,9,29,1996,28.61
Asia,India,Delhi,9,30,1996,29.33
Asia,India,Delhi,10,1,1996,30.89
Asia,India,Delhi,10,2,1996,30.17
Asia,India,Delhi,10,3,1996,29.28
Asia,India,Delhi,10,4,1996,24.61
Asia,India,Delhi,10,5,1996,23.78
Asia,India,Delhi,10,6,1996,24.11
Asia,India,Delhi,10,7,1996,24.78
Asia,India,Delhi,10,8,1996,25.17
Asia,India,Delhi,10,9,1996,25.72
Asia,India,Delhi,10,10,1996,26.22
Asia,India,Delhi,10,11,1996,27.22
Asia,India,Delhi,10,12,1996,26.44
Asia,India,Delhi,10,13,1996,26.11
Asia,India,Delhi,10,14,1996,25.22
Asia,India,Delhi,10,15,1996,23.72
Asia,India,Delhi,10,16,1996,24.33
Asia,India,Delhi,10,17,1996,26.11
Asia,India,Delhi,10,18,1996,25.5
Asia,India,Delhi,10,19,1996,25.5
Asia,India,Delhi,10,20,1996,26.61
Asia,India,Delhi,10,21,1996,25.56
Asia,India,Delhi,10,22,1996,24.33
Asia,India,Delhi,10,23,1996,22.56
Asia,India,Delhi,10,24,1996,17.89
Asia,India,Delhi,10,25,1996,21.22
Asia,India,Delhi,10,26,1996,22.39
Asia,India,Delhi,10,27,1996,23.39
Asia,India,Delhi,10,28,1996,23.67
Asia,India,Delhi,10,29,1996,22.67
Asia,India,Delhi,10,30,1996,22.56
Asia,India,Delhi,10,31,1996,23.06
Asia,India,Delhi,11,1,1996,22.67
Asia,India,Delhi,11,2,1996,22.5
Asia,India,Delhi,11,3,1996,20.89
Asia,India,Delhi,11,4,1996,21.72
Asia,India,Delhi,11,5,1996,21.94
Asia,India,Delhi,11,6,1996,20.83
Asia,India,Delhi,11,7,1996,20.83
Asia,India,Delhi,11,8,1996,20.11
Asia,India,Delhi,11,9,1996,20.06
Asia,India,Delhi,11,10,1996,18.06
Asia,India,Delhi,11,11,1996,20.22
Asia,India,Delhi,11,12,1996,21.28
Asia,India,Delhi,11,13,1996,20.78
Asia,India,Delhi,11,14,1996,19.06
Asia,India,Delhi,11,15,1996,19.11
Asia,India,Delhi,11,16,1996,17.94
Asia,India,Delhi,11,17,1996,16.78
Asia,India,Delhi,11,18,1996,15.83
Asia,India,Delhi,11,19,1996,17.33
Asia,India,Delhi,11,20,1996,19.89
Asia,India,Delhi,11,21,1996,18.33
Asia,India,Delhi,11,22,1996,15.28
Asia,India,Delhi,11,23,1996,14.22
Asia,India,Delhi,11,24,1996,15.72
Asia,India,Delhi,11,25,1996,16.17
Asia,India,Delhi,11,26,1996,16.83
Asia,India,Delhi,11,27,1996,16.83
Asia,India,Delhi,11,28,1996,15.56
Asia,India,Delhi,11,29,1996,14.44
Asia,India,Delhi,11,30,1996,13.56
Asia,India,Delhi,12,1,1996,13.78
Asia,India,Delhi,12,2,1996,14.94
Asia,India,Delhi,12,3,1996,14.17
Asia,India,Delhi,12,4,1996,14.94
Asia,India,Delhi,12,5,1996,14.56
Asia,India,Delhi,12,6,1996,14.72
Asia,India,Delhi,12,7,1996,13.61
Asia,India,Delhi,12,8,1996,13
Asia,India,Delhi,12,9,1996,12.78
Asia,India,Delhi,12,10,1996,11.89
Asia,India,Delhi,12,11,1996,10.94
Asia,India,Delhi,12,12,1996,10.17
Asia,India,Delhi,12,13,1996,12
Asia,India,Delhi,12,14,1996,12.56
Asia,India,Delhi,12,15,1996,14.39
Asia,India,Delhi,12,16,1996,12.61
Asia,India,Delhi,12,17,1996,12.5
Asia,India,Delhi,12,18,1996,11.94
Asia,India,Delhi,12,19,1996,13.56
Asia,India,Delhi,12,20,1996,13.06
Asia,India,Delhi,12,21,1996,13.72
Asia,India,Delhi,12,22,1996,10.61
Asia,India,Delhi,12,23,1996,12
Asia,India,Delhi,12,24,1996,13.11
Asia,India,Delhi,12,25,1996,14.5
Asia,India,Delhi,12,26,1996,16
Asia,India,Delhi,12,27,1996,14.33
Asia,India,Delhi,12,28,1996,14.5
Asia,India,Delhi,12,29,1996,13.33
Asia,India,Delhi,12,30,1996,13.67
Asia,India,Delhi,12,31,1996,14.33
Asia,India,Delhi,1,1,1997,12.61
Asia,India,Delhi,1,2,1997,13.44
Asia,India,Delhi,1,3,1997,12.83
Asia,India,Delhi,1,4,1997,14.22
Asia,India,Delhi,1,5,1997,14.28
Asia,India,Delhi,1,6,1997,13.11
Asia,India,Delhi,1,7,1997,12.5
Asia,India,Delhi,1,8,1997,11.78
Asia,India,Delhi,1,9,1997,12.5
Asia,India,Delhi,1,10,1997,12.39
Asia,India,Delhi,1,11,1997,12.39
Asia,India,Delhi,1,12,1997,11.28
Asia,India,Delhi,1,13,1997,11.28
Asia,India,Delhi,1,14,1997,10.5
Asia,India,Delhi,1,15,1997,11.28
Asia,India,Delhi,1,16,1997,11.83
Asia,India,Delhi,1,17,1997,12.5
Asia,India,Delhi,1,18,1997,13.33
Asia,India,Delhi,1,19,1997,12.22
Asia,India,Delhi,1,20,1997,11.17
Asia,India,Delhi,1,21,1997,10.39
Asia,India,Delhi,1,22,1997,10.61
Asia,India,Delhi,1,23,1997,11.78
Asia,India,Delhi,1,24,1997,12.22
Asia,India,Delhi,1,25,1997,12.28
Asia,India,Delhi,1,26,1997,13.06
Asia,India,Delhi,1,27,1997,13.94
Asia,India,Delhi,1,28,1997,13.44
Asia,India,Delhi,1,29,1997,12.78
Asia,India,Delhi,1,30,1997,13.83
Asia,India,Delhi,1,31,1997,12.44
Asia,India,Delhi,2,1,1997,15.06
Asia,India,Delhi,2,2,1997,14.94
Asia,India,Delhi,2,3,1997,15.17
Asia,India,Delhi,2,4,1997,13.33
Asia,India,Delhi,2,5,1997,13.11
Asia,India,Delhi,2,6,1997,13.89
Asia,India,Delhi,2,7,1997,13.89
Asia,India,Delhi,2,8,1997,17.78
Asia,India,Delhi,2,9,1997,14.22
Asia,India,Delhi,2,10,1997,14.72
Asia,India,Delhi,2,11,1997,14.94
Asia,India,Delhi,2,12,1997,15.67
Asia,India,Delhi,2,13,1997,17.22
Asia,India,Delhi,2,14,1997,17.44
Asia,India,Delhi,2,15,1997,17.56
Asia,India,Delhi,2,16,1997,17.06
Asia,India,Delhi,2,17,1997,15.44
Asia,India,Delhi,2,18,1997,16.61
Asia,India,Delhi,2,19,1997,16.5
Asia,India,Delhi,2,20,1997,15.33
Asia,India,Delhi,2,21,1997,16
Asia,India,Delhi,2,22,1997,15.67
Asia,India,Delhi,2,23,1997,18.33
Asia,India,Delhi,2,24,1997,22.06
Asia,India,Delhi,2,25,1997,20.11
Asia,India,Delhi,2,26,1997,19.72
Asia,India,Delhi,2,27,1997,18.83
Asia,India,Delhi,2,28,1997,19.89
Asia,India,Delhi,3,1,1997,23.44
Asia,India,Delhi,3,2,1997,21.78
Asia,India,Delhi,3,3,1997,17.06
Asia,India,Delhi,3,4,1997,17.5
Asia,India,Delhi,3,5,1997,18.5
Asia,India,Delhi,3,6,1997,20.89
Asia,India,Delhi,3,7,1997,21
Asia,India,Delhi,3,8,1997,22.33
Asia,India,Delhi,3,9,1997,23.28
Asia,India,Delhi,3,10,1997,21.89
Asia,India,Delhi,3,11,1997,23.39
Asia,India,Delhi,3,12,1997,23.56
Asia,India,Delhi,3,13,1997,21.78
Asia,India,Delhi,3,14,1997,21.28
Asia,India,Delhi,3,15,1997,21.78
Asia,India,Delhi,3,16,1997,22.72
Asia,India,Delhi,3,17,1997,23.94
Asia,India,Delhi,3,18,1997,21.94
Asia,India,Delhi,3,19,1997,21.78
Asia,India,Delhi,3,20,1997,21
Asia,India,Delhi,3,21,1997,21.44
Asia,India,Delhi,3,22,1997,19.67
Asia,India,Delhi,3,23,1997,20.56
Asia,India,Delhi,3,24,1997,21.11
Asia,India,Delhi,3,25,1997,23
Asia,India,Delhi,3,26,1997,21.78
Asia,India,Delhi,3,27,1997,25.67
Asia,India,Delhi,3,28,1997,24
Asia,India,Delhi,3,29,1997,20.61
Asia,India,Delhi,3,30,1997,21.72
Asia,India,Delhi,3,31,1997,23.78
Asia,India,Delhi,4,1,1997,23.78
Asia,India,Delhi,4,2,1997,21.78
Asia,India,Delhi,4,3,1997,18.44
Asia,India,Delhi,4,4,1997,21.22
Asia,India,Delhi,4,5,1997,21.89
Asia,India,Delhi,4,6,1997,22.22
Asia,India,Delhi,4,7,1997,23.33
Asia,India,Delhi,4,8,1997,26.61
Asia,India,Delhi,4,9,1997,23.28
Asia,India,Delhi,4,10,1997,25.44
Asia,India,Delhi,4,11,1997,26.89
Asia,India,Delhi,4,12,1997,29.44
Asia,India,Delhi,4,13,1997,27.83
Asia,India,Delhi,4,14,1997,27.39
Asia,India,Delhi,4,15,1997,27.83
Asia,India,Delhi,4,16,1997,26
Asia,India,Delhi,4,17,1997,24.67
Asia,India,Delhi,4,18,1997,25.33
Asia,India,Delhi,4,19,1997,26.83
Asia,India,Delhi,4,20,1997,29.11
Asia,India,Delhi,4,21,1997,28.17
Asia,India,Delhi,4,22,1997,29.39
Asia,India,Delhi,4,23,1997,29
Asia,India,Delhi,4,24,1997,31
Asia,India,Delhi,4,25,1997,30.78
Asia,India,Delhi,4,26,1997,30.06
Asia,India,Delhi,4,27,1997,29.78
Asia,India,Delhi,4,28,1997,30
Asia,India,Delhi,4,29,1997,30.17
Asia,India,Delhi,4,30,1997,28.94
Asia,India,Delhi,5,1,1997,29.5
Asia,India,Delhi,5,2,1997,29.17
Asia,India,Delhi,5,3,1997,29.89
Asia,India,Delhi,5,4,1997,26.83
Asia,India,Delhi,5,5,1997,25.89
Asia,India,Delhi,5,6,1997,27.5
Asia,India,Delhi,5,7,1997,29.22
Asia,India,Delhi,5,8,1997,28.78
Asia,India,Delhi,5,9,1997,29.78
Asia,India,Delhi,5,10,1997,28
Asia,India,Delhi,5,11,1997,29.28
Asia,India,Delhi,5,12,1997,31.61
Asia,India,Delhi,5,13,1997,30.78
Asia,India,Delhi,5,14,1997,32.06
Asia,India,Delhi,5,15,1997,30.5
Asia,India,Delhi,5,16,1997,30.61
Asia,India,Delhi,5,17,1997,30.44
Asia,India,Delhi,5,18,1997,31.17
Asia,India,Delhi,5,19,1997,32.67
Asia,India,Delhi,5,20,1997,33.5
Asia,India,Delhi,5,21,1997,34.5
Asia,India,Delhi,5,22,1997,33.17
Asia,India,Delhi,5,23,1997,32.39
Asia,India,Delhi,5,24,1997,33.28
Asia,India,Delhi,5,25,1997,33.17
Asia,India,Delhi,5,26,1997,34
Asia,India,Delhi,5,27,1997,32.78
Asia,India,Delhi,5,28,1997,31.17
Asia,India,Delhi,5,29,1997,29.78
Asia,India,Delhi,5,30,1997,27.44
Asia,India,Delhi,5,31,1997,25.78
Asia,India,Delhi,6,1,1997,27.89
Asia,India,Delhi,6,2,1997,28.28
Asia,India,Delhi,6,3,1997,28.89
Asia,India,Delhi,6,4,1997,30.56
Asia,India,Delhi,6,5,1997,32.78
Asia,India,Delhi,6,6,1997,30.72
Asia,India,Delhi,6,7,1997,33.5
Asia,India,Delhi,6,8,1997,32.33
Asia,India,Delhi,6,9,1997,32.44
Asia,India,Delhi,6,10,1997,31.5
Asia,India,Delhi,6,11,1997,32.94
Asia,India,Delhi,6,12,1997,28.11
Asia,India,Delhi,6,13,1997,30.22
Asia,India,Delhi,6,14,1997,31
Asia,India,Delhi,6,15,1997,33.67
Asia,India,Delhi,6,16,1997,34.72
Asia,India,Delhi,6,17,1997,36.28
Asia,India,Delhi,6,18,1997,33.5
Asia,India,Delhi,6,19,1997,24.39
Asia,India,Delhi,6,20,1997,26.78
Asia,India,Delhi,6,21,1997,31.5
Asia,India,Delhi,6,22,1997,33.56
Asia,India,Delhi,6,23,1997,32.11
Asia,India,Delhi,6,24,1997,32.61
Asia,India,Delhi,6,25,1997,34.33
Asia,India,Delhi,6,26,1997,31.11
Asia,India,Delhi,6,27,1997,28.89
Asia,India,Delhi,6,28,1997,30.94
Asia,India,Delhi,6,29,1997,30.89
Asia,India,Delhi,6,30,1997,29.83
Asia,India,Delhi,7,1,1997,32.39
Asia,India,Delhi,7,2,1997,33.39
Asia,India,Delhi,7,3,1997,33.67
Asia,India,Delhi,7,4,1997,34.44
Asia,India,Delhi,7,5,1997,33.44
Asia,India,Delhi,7,6,1997,32.72
Asia,India,Delhi,7,7,1997,33.39
Asia,India,Delhi,7,8,1997,31.33
Asia,India,Delhi,7,9,1997,31.44
Asia,India,Delhi,7,10,1997,29.28
Asia,India,Delhi,7,11,1997,29.94
Asia,India,Delhi,7,12,1997,30.83
Asia,India,Delhi,7,13,1997,30.61
Asia,India,Delhi,7,14,1997,30.5
Asia,India,Delhi,7,15,1997,29.72
Asia,India,Delhi,7,16,1997,27.78
Asia,India,Delhi,7,17,1997,32.06
Asia,India,Delhi,7,18,1997,31.72
Asia,India,Delhi,7,19,1997,31.94
Asia,India,Delhi,7,20,1997,28.89
Asia,India,Delhi,7,21,1997,29.94
Asia,India,Delhi,7,22,1997,27.56
Asia,India,Delhi,7,23,1997,30.06
Asia,India,Delhi,7,24,1997,29.67
Asia,India,Delhi,7,25,1997,29.83
Asia,India,Delhi,7,26,1997,32.22
Asia,India,Delhi,7,27,1997,31.83
Asia,India,Delhi,7,28,1997,32.22
Asia,India,Delhi,7,29,1997,30
Asia,India,Delhi,7,30,1997,29.78
Asia,India,Delhi,7,31,1997,29.5
Asia,India,Delhi,8,1,1997,27.11
Asia,India,Delhi,8,2,1997,25.83
Asia,India,Delhi,8,3,1997,28.11
Asia,India,Delhi,8,4,1997,29.78
Asia,India,Delhi,8,5,1997,30.39
Asia,India,Delhi,8,6,1997,31.22
Asia,India,Delhi,8,7,1997,30.33
Asia,India,Delhi,8,8,1997,28.72
Asia,India,Delhi,8,9,1997,29.5
Asia,India,Delhi,8,10,1997,30.61
Asia,India,Delhi,8,11,1997,29.28
Asia,India,Delhi,8,12,1997,29
Asia,India,Delhi,8,13,1997,28
Asia,India,Delhi,8,14,1997,28.11
Asia,India,Delhi,8,15,1997,30.72
Asia,India,Delhi,8,16,1997,32.89
Asia,India,Delhi,8,17,1997,30.89
Asia,India,Delhi,8,18,1997,29.67
Asia,India,Delhi,8,19,1997,28.78
Asia,India,Delhi,8,20,1997,31.22
Asia,India,Delhi,8,21,1997,31.33
Asia,India,Delhi,8,22,1997,31.33
Asia,India,Delhi,8,23,1997,30.61
Asia,India,Delhi,8,24,1997,28.33
Asia,India,Delhi,8,25,1997,27.44
Asia,India,Delhi,8,26,1997,27.11
Asia,India,Delhi,8,27,1997,26.39
Asia,India,Delhi,8,28,1997,28.78
Asia,India,Delhi,8,29,1997,28.06
Asia,India,Delhi,8,30,1997,29.78
Asia,India,Delhi,8,31,1997,30.5
Asia,India,Delhi,9,1,1997,29.94
Asia,India,Delhi,9,2,1997,28.39
Asia,India,Delhi,9,3,1997,28.5
Asia,India,Delhi,9,4,1997,31.28
Asia,India,Delhi,9,5,1997,31
Asia,India,Delhi,9,6,1997,31
Asia,India,Delhi,9,7,1997,29.61
Asia,India,Delhi,9,8,1997,26.67
Asia,India,Delhi,9,9,1997,28.61
Asia,India,Delhi,9,10,1997,28.17
Asia,India,Delhi,9,11,1997,27.44
Asia,India,Delhi,9,12,1997,26.83
Asia,India,Delhi,9,13,1997,28.17
Asia,India,Delhi,9,14,1997,29.28
Asia,India,Delhi,9,15,1997,29
Asia,India,Delhi,9,16,1997,28.22
Asia,India,Delhi,9,17,1997,30.17
Asia,India,Delhi,9,18,1997,30.5
Asia,India,Delhi,9,19,1997,30.44
Asia,India,Delhi,9,20,1997,31.06
Asia,India,Delhi,9,21,1997,29.61
Asia,India,Delhi,9,22,1997,29.44
Asia,India,Delhi,9,23,1997,29.78
Asia,India,Delhi,9,24,1997,30.33
Asia,India,Delhi,9,25,1997,30.44
Asia,India,Delhi,9,26,1997,29.78
Asia,India,Delhi,9,27,1997,29.83
Asia,India,Delhi,9,28,1997,29.56
Asia,India,Delhi,9,29,1997,27.44
Asia,India,Delhi,9,30,1997,22.89
Asia,India,Delhi,10,1,1997,26.06
Asia,India,Delhi,10,2,1997,25.44
Asia,India,Delhi,10,3,1997,24.78
Asia,India,Delhi,10,4,1997,23.5
Asia,India,Delhi,10,5,1997,23.39
Asia,India,Delhi,10,6,1997,25
Asia,India,Delhi,10,7,1997,25.5
Asia,India,Delhi,10,8,1997,25.67
Asia,India,Delhi,10,9,1997,24.94
Asia,India,Delhi,10,10,1997,24.72
Asia,India,Delhi,10,11,1997,24.89
Asia,India,Delhi,10,12,1997,25.78
Asia,India,Delhi,10,13,1997,25.56
Asia,India,Delhi,10,14,1997,25.39
Asia,India,Delhi,10,15,1997,24.06
Asia,India,Delhi,10,16,1997,25.17
Asia,India,Delhi,10,17,1997,24.67
Asia,India,Delhi,10,18,1997,23.39
Asia,India,Delhi,10,19,1997,22.11
Asia,India,Delhi,10,20,1997,21.5
Asia,India,Delhi,10,21,1997,21.72
Asia,India,Delhi,10,22,1997,22.11
Asia,India,Delhi,10,23,1997,21.11
Asia,India,Delhi,10,24,1997,20.83
Asia,India,Delhi,10,25,1997,19.89
Asia,India,Delhi,10,26,1997,20.5
Asia,India,Delhi,10,27,1997,21.83
Asia,India,Delhi,10,28,1997,23.17
Asia,India,Delhi,10,29,1997,19.72
Asia,India,Delhi,10,30,1997,20.33
Asia,India,Delhi,10,31,1997,21.39
Asia,India,Delhi,11,1,1997,20.61
Asia,India,Delhi,11,2,1997,20.17
Asia,India,Delhi,11,3,1997,20.67
Asia,India,Delhi,11,4,1997,20.72
Asia,India,Delhi,11,5,1997,21.39
Asia,India,Delhi,11,6,1997,20.11
Asia,India,Delhi,11,7,1997,20.61
Asia,India,Delhi,11,8,1997,20.72
Asia,India,Delhi,11,9,1997,21.78
Asia,India,Delhi,11,10,1997,20.61
Asia,India,Delhi,11,11,1997,19.28
Asia,India,Delhi,11,12,1997,19.5
Asia,India,Delhi,11,13,1997,16.28
Asia,India,Delhi,11,14,1997,17.78
Asia,India,Delhi,11,15,1997,18.5
Asia,India,Delhi,11,16,1997,19
Asia,India,Delhi,11,17,1997,17.67
Asia,India,Delhi,11,18,1997,18.78
Asia,India,Delhi,11,19,1997,18.22
Asia,India,Delhi,11,20,1997,17.11
Asia,India,Delhi,11,21,1997,17.89
Asia,India,Delhi,11,22,1997,18.67
Asia,India,Delhi,11,23,1997,17.72
Asia,India,Delhi,11,24,1997,18.39
Asia,India,Delhi,11,25,1997,17.61
Asia,India,Delhi,11,26,1997,16.11
Asia,India,Delhi,11,27,1997,13.67
Asia,India,Delhi,11,28,1997,14.06
Asia,India,Delhi,11,29,1997,14.56
Asia,India,Delhi,11,30,1997,17.5
Asia,India,Delhi,12,1,1997,13.83
Asia,India,Delhi,12,2,1997,13.83
Asia,India,Delhi,12,3,1997,14.5
Asia,India,Delhi,12,4,1997,14.17
Asia,India,Delhi,12,5,1997,15.22
Asia,India,Delhi,12,6,1997,17.17
Asia,India,Delhi,12,7,1997,16.67
Asia,India,Delhi,12,8,1997,17.22
Asia,India,Delhi,12,9,1997,15.61
Asia,India,Delhi,12,10,1997,15
Asia,India,Delhi,12,11,1997,14.17
Asia,India,Delhi,12,12,1997,13.33
Asia,India,Delhi,12,13,1997,14.61
Asia,India,Delhi,12,14,1997,13.83
Asia,India,Delhi,12,15,1997,11.94
Asia,India,Delhi,12,16,1997,10.78
Asia,India,Delhi,12,17,1997,12
Asia,India,Delhi,12,18,1997,11.89
Asia,India,Delhi,12,19,1997,10.39
Asia,India,Delhi,12,20,1997,10.5
Asia,India,Delhi,12,21,1997,10.56
Asia,India,Delhi,12,22,1997,9.78
Asia,India,Delhi,12,23,1997,10.11
Asia,India,Delhi,12,24,1997,10.56
Asia,India,Delhi,12,25,1997,10.33
Asia,India,Delhi,12,26,1997,8.78
Asia,India,Delhi,12,27,1997,7.44
Asia,India,Delhi,12,28,1997,9.61
Asia,India,Delhi,12,29,1997,12.33
Asia,India,Delhi,12,30,1997,10.5
Asia,India,Delhi,12,31,1997,11.22
Asia,India,Delhi,1,1,1998,10.89
Asia,India,Delhi,1,2,1998,11.5
Asia,India,Delhi,1,3,1998,12.39
Asia,India,Delhi,1,4,1998,12.44
Asia,India,Delhi,1,5,1998,13.28
Asia,India,Delhi,1,6,1998,14.78
Asia,India,Delhi,1,7,1998,12.28
Asia,India,Delhi,1,8,1998,10.67
Asia,India,Delhi,1,9,1998,12.39
Asia,India,Delhi,1,10,1998,14.67
Asia,India,Delhi,1,11,1998,14.28
Asia,India,Delhi,1,12,1998,15.44
Asia,India,Delhi,1,13,1998,13.78
Asia,India,Delhi,1,14,1998,13.5
Asia,India,Delhi,1,15,1998,15.67
Asia,India,Delhi,1,16,1998,9.94
Asia,India,Delhi,1,17,1998,9.5
Asia,India,Delhi,1,18,1998,11.5
Asia,India,Delhi,1,19,1998,9.83
Asia,India,Delhi,1,20,1998,11.94
Asia,India,Delhi,1,21,1998,11.56
Asia,India,Delhi,1,22,1998,11.28
Asia,India,Delhi,1,23,1998,12.5
Asia,India,Delhi,1,24,1998,11.39
Asia,India,Delhi,1,25,1998,11.89
Asia,India,Delhi,1,26,1998,11.39
Asia,India,Delhi,1,27,1998,13.83
Asia,India,Delhi,1,28,1998,14.89
Asia,India,Delhi,1,29,1998,16.61
Asia,India,Delhi,1,30,1998,15.39
Asia,India,Delhi,1,31,1998,18.61
Asia,India,Delhi,2,1,1998,17.44
Asia,India,Delhi,2,2,1998,15.56
Asia,India,Delhi,2,3,1998,17.56
Asia,India,Delhi,2,4,1998,15
Asia,India,Delhi,2,5,1998,14.56
Asia,India,Delhi,2,6,1998,14.22
Asia,India,Delhi,2,7,1998,13.67
Asia,India,Delhi,2,8,1998,13.67
Asia,India,Delhi,2,9,1998,15.5
Asia,India,Delhi,2,10,1998,16.78
Asia,India,Delhi,2,11,1998,16.89
Asia,India,Delhi,2,12,1998,19.83
Asia,India,Delhi,2,13,1998,18.94
Asia,India,Delhi,2,14,1998,21.28
Asia,India,Delhi,2,15,1998,19.83
Asia,India,Delhi,2,16,1998,19.89
Asia,India,Delhi,2,17,1998,19.06
Asia,India,Delhi,2,18,1998,19.22
Asia,India,Delhi,2,19,1998,16.44
Asia,India,Delhi,2,20,1998,16
Asia,India,Delhi,2,21,1998,16.5
Asia,India,Delhi,2,22,1998,16.94
Asia,India,Delhi,2,23,1998,17.83
Asia,India,Delhi,2,24,1998,15.22
Asia,India,Delhi,2,25,1998,15.28
Asia,India,Delhi,2,26,1998,16.11
Asia,India,Delhi,2,27,1998,14.83
Asia,India,Delhi,2,28,1998,15.94
Asia,India,Delhi,3,1,1998,17.67
Asia,India,Delhi,3,2,1998,19.06
Asia,India,Delhi,3,3,1998,18.11
Asia,India,Delhi,3,4,1998,17
Asia,India,Delhi,3,5,1998,17.11
Asia,India,Delhi,3,6,1998,16.94
Asia,India,Delhi,3,7,1998,17.78
Asia,India,Delhi,3,8,1998,17.67
Asia,India,Delhi,3,9,1998,17.22
Asia,India,Delhi,3,10,1998,18.89
Asia,India,Delhi,3,11,1998,21.72
Asia,India,Delhi,3,12,1998,18.72
Asia,India,Delhi,3,13,1998,16.72
Asia,India,Delhi,3,14,1998,18.22
Asia,India,Delhi,3,15,1998,18.61
Asia,India,Delhi,3,16,1998,18.89
Asia,India,Delhi,3,17,1998,20.72
Asia,India,Delhi,3,18,1998,20.39
Asia,India,Delhi,3,19,1998,22.17
Asia,India,Delhi,3,20,1998,22
Asia,India,Delhi,3,21,1998,22.72
Asia,India,Delhi,3,22,1998,24.28
Asia,India,Delhi,3,23,1998,24.44
Asia,India,Delhi,3,24,1998,21.94
Asia,India,Delhi,3,25,1998,20.5
Asia,India,Delhi,3,26,1998,20.61
Asia,India,Delhi,3,27,1998,22.72
Asia,India,Delhi,3,28,1998,25.56
Asia,India,Delhi,3,29,1998,23.28
Asia,India,Delhi,3,30,1998,23.06
Asia,India,Delhi,3,31,1998,25
Asia,India,Delhi,4,1,1998,25.83
Asia,India,Delhi,4,2,1998,28.33
Asia,India,Delhi,4,3,1998,26.83
Asia,India,Delhi,4,4,1998,26.39
Asia,India,Delhi,4,5,1998,26.67
Asia,India,Delhi,4,6,1998,27.06
Asia,India,Delhi,4,7,1998,28.72
Asia,India,Delhi,4,8,1998,27.83
Asia,India,Delhi,4,9,1998,27.28
Asia,India,Delhi,4,10,1998,27.17
Asia,India,Delhi,4,11,1998,26.94
Asia,India,Delhi,4,12,1998,26.56
Asia,India,Delhi,4,13,1998,25.28
Asia,India,Delhi,4,14,1998,29.39
Asia,India,Delhi,4,15,1998,27.94
Asia,India,Delhi,4,16,1998,28.11
Asia,India,Delhi,4,17,1998,28.56
Asia,India,Delhi,4,18,1998,29.89
Asia,India,Delhi,4,19,1998,30.5
Asia,India,Delhi,4,20,1998,30.61
Asia,India,Delhi,4,21,1998,31
Asia,India,Delhi,4,22,1998,32.11
Asia,India,Delhi,4,23,1998,32.72
Asia,India,Delhi,4,24,1998,33.61
Asia,India,Delhi,4,25,1998,32.33
Asia,India,Delhi,4,26,1998,29.06
Asia,India,Delhi,4,27,1998,28.83
Asia,India,Delhi,4,28,1998,30.61
Asia,India,Delhi,4,29,1998,31.94
Asia,India,Delhi,4,30,1998,33
Asia,India,Delhi,5,1,1998,33.22
Asia,India,Delhi,5,2,1998,34.28
Asia,India,Delhi,5,3,1998,34.56
Asia,India,Delhi,5,4,1998,33.72
Asia,India,Delhi,5,5,1998,32.72
Asia,India,Delhi,5,6,1998,31.44
Asia,India,Delhi,5,7,1998,28.33
Asia,India,Delhi,5,8,1998,26.17
Asia,India,Delhi,5,9,1998,26.61
Asia,India,Delhi,5,10,1998,28.11
Asia,India,Delhi,5,11,1998,30.11
Asia,India,Delhi,5,12,1998,31.5
Asia,India,Delhi,5,13,1998,32.5
Asia,India,Delhi,5,14,1998,33.5
Asia,India,Delhi,5,15,1998,35.72
Asia,India,Delhi,5,16,1998,33.5
Asia,India,Delhi,5,17,1998,34.78
Asia,India,Delhi,5,18,1998,34.06
Asia,India,Delhi,5,19,1998,33.11
Asia,India,Delhi,5,20,1998,34.67
Asia,India,Delhi,5,21,1998,35.56
Asia,India,Delhi,5,22,1998,36.33
Asia,India,Delhi,5,23,1998,37.06
Asia,India,Delhi,5,24,1998,38.06
Asia,India,Delhi,5,25,1998,37.06
Asia,India,Delhi,5,26,1998,38.83
Asia,India,Delhi,5,27,1998,38
Asia,India,Delhi,5,28,1998,39.83
Asia,India,Delhi,5,29,1998,39.39
Asia,India,Delhi,5,30,1998,35.06
Asia,India,Delhi,5,31,1998,36.78
Asia,India,Delhi,6,1,1998,37.44
Asia,India,Delhi,6,2,1998,36.5
Asia,India,Delhi,6,3,1998,35
Asia,India,Delhi,6,4,1998,35.56
Asia,India,Delhi,6,5,1998,34.61
Asia,India,Delhi,6,6,1998,36.33
Asia,India,Delhi,6,7,1998,35.5
Asia,India,Delhi,6,8,1998,35.28
Asia,India,Delhi,6,9,1998,35.39
Asia,India,Delhi,6,10,1998,28.5
Asia,India,Delhi,6,11,1998,26.5
Asia,India,Delhi,6,12,1998,30.78
Asia,India,Delhi,6,13,1998,27.11
Asia,India,Delhi,6,14,1998,33.11
Asia,India,Delhi,6,15,1998,33.72
Asia,India,Delhi,6,16,1998,26.56
Asia,India,Delhi,6,17,1998,27.78
Asia,India,Delhi,6,18,1998,31.33
Asia,India,Delhi,6,19,1998,33.94
Asia,India,Delhi,6,20,1998,34.11
Asia,India,Delhi,6,21,1998,34.39
Asia,India,Delhi,6,22,1998,34.22
Asia,India,Delhi,6,23,1998,34.28
